product name, amount in pack, unit, cal, price
ingredient2598, 600, ml, 46.1, 14.59
ingredient2599, 200, g, 636.4, 11.69
ingredient2600, 100, ml, 741.1, 10.39
ingredient2601, 100, ml, 49.0, 1.19
ingredient2602, 100, ml, 29.2, 2.49
ingredient2603, 150, g, 551.1, 19.99
ingredient2604, 200, g, 359.8, 16.99
ingredient2605, 150, g, 347.1, 1.49
ingredient2606, 300, ml, 607.2, 9.59
ingredient2607, 250, g, 782.2, 12.19
ingredient2608, 500, g, 632.1, 2.49
ingredient2609, 2, pcs, 9.4, 11.89
ingredient2610, 50, g, 229.2, 8.19
ingredient2611, 900, ml, 85.3, 16.59
ingredient2612, 150, g, 598.0, 3.19
ingredient2613, 250, g, 384.2, 13.89
ingredient2614, 300, g, 436.5, 15.09
ingredient2615, 500, g, 472.2, 8.09
ingredient2616, 400, ml, 439.4, 10.39
ingredient2617, 11, pcs, 119.7, 1.39
ingredient2618, 500, ml, 43.3, 8.99
ingredient2619, 200, ml, 360.6, 3.69
ingredient2620, 600, ml, 596.3, 8.69
ingredient2621, 9, pcs, 38.5, 15.29
ingredient2622, 800, ml, 746.0, 13.19
ingredient2623, 700, ml, 236.4, 15.39
ingredient2624, 1000, ml, 467.9, 4.59
ingredient2625, 300, g, 600.7, 14.69
ingredient2626, 600, ml, 148.2, 8.59
ingredient2627, 50, g, 347.1, 5.29
ingredient2628, 200, g, 191.9, 7.79
ingredient2629, 150, g, 332.2, 10.39
ingredient2630, 50, g, 240.4, 6.69
ingredient2631, 500, g, 312.1, 5.69
ingredient2632, 500, ml, 709.0, 18.29
ingredient2633, 5, pcs, 128.6, 11.29
ingredient2634, 500, g, 435.3, 1.09
ingredient2635, 500, g, 446.4, 8.69
ingredient2636, 550, g, 513.2, 3.09
ingredient2637, 300, g, 371.2, 14.79
ingredient2638, 700, ml, 781.0, 7.19
ingredient2639, 700, ml, 160.3, 5.39
ingredient2640, 600, ml, 741.5, 15.89
ingredient2641, 500, ml, 667.2, 16.89
ingredient2642, 1100, ml, 725.9, 0.59
ingredient2643, 100, ml, 99.1, 13.59
ingredient2644, 450, g, 442.1, 13.39
ingredient2645, 550, g, 13.2, 8.79
ingredient2646, 350, g, 193.0, 3.99
ingredient2647, 9, pcs, 120.5, 6.69
ingredient2648, 200, g, 277.4, 4.39
ingredient2649, 800, ml, 646.0, 9.99
ingredient2650, 400, g, 409.5, 5.39
ingredient2651, 900, ml, 70.2, 5.79
ingredient2652, 250, g, 436.3, 6.39
ingredient2653, 250, g, 690.9, 4.09
ingredient2654, 200, ml, 401.2, 15.19
ingredient2655, 350, g, 82.8, 6.59
ingredient2656, 600, ml, 666.9, 13.39
ingredient2657, 9, pcs, 142.7, 17.69
ingredient2658, 800, ml, 689.9, 0.59
ingredient2659, 10, pcs, 80.9, 2.19
ingredient2660, 250, g, 747.5, 0.59
ingredient2661, 900, ml, 646.4, 2.99
ingredient2662, 150, g, 600.1, 14.99
ingredient2663, 3, pcs, 37.6, 5.59
ingredient2664, 200, ml, 376.4, 14.59
ingredient2665, 700, ml, 206.8, 18.79
ingredient2666, 500, ml, 426.5, 5.59
ingredient2667, 450, g, 615.1, 10.29
ingredient2668, 800, ml, 626.0, 13.59
ingredient2669, 400, g, 417.9, 6.49
ingredient2670, 900, ml, 232.1, 7.89
ingredient2671, 9, pcs, 28.1, 19.39
ingredient2672, 150, g, 351.0, 18.39
ingredient2673, 150, g, 66.6, 15.29
ingredient2674, 600, ml, 317.7, 19.19
ingredient2675, 150, g, 720.3, 16.69
ingredient2676, 550, g, 20.7, 19.29
ingredient2677, 10, pcs, 135.6, 1.99
ingredient2678, 200, g, 182.1, 18.79
ingredient2679, 50, g, 173.4, 17.09
ingredient2680, 550, g, 123.6, 3.89
ingredient2681, 300, g, 167.7, 17.09
ingredient2682, 50, g, 342.0, 2.59
ingredient2683, 1, pcs, 10.2, 10.09
ingredient2684, 400, ml, 39.6, 19.29
ingredient2685, 450, g, 565.8, 14.29
ingredient2686, 150, g, 212.3, 6.69
ingredient2687, 10, pcs, 149.8, 5.09
ingredient2688, 100, g, 59.1, 11.69
ingredient2689, 7, pcs, 69.4, 16.69
ingredient2690, 450, g, 58.3, 2.89
ingredient2691, 800, ml, 109.8, 1.69
ingredient2692, 150, g, 508.6, 5.09
ingredient2693, 8, pcs, 83.2, 8.69
ingredient2694, 500, ml, 632.9, 4.49
ingredient2695, 400, ml, 278.2, 2.59
ingredient2696, 450, g, 249.1, 5.79
ingredient2697, 100, g, 101.1, 12.89
ingredient2698, 900, ml, 79.7, 0.99
ingredient2699, 11, pcs, 24.7, 2.39
ingredient2700, 350, g, 343.7, 0.69
ingredient2701, 1000, ml, 486.0, 3.89
ingredient2702, 550, g, 786.2, 8.19
ingredient2703, 200, ml, 645.4, 12.39
ingredient2704, 800, ml, 151.8, 19.79
ingredient2705, 400, g, 244.4, 11.99
ingredient2706, 300, ml, 104.5, 18.09
ingredient2707, 3, pcs, 43.1, 10.39
ingredient2708, 350, g, 677.2, 18.49
ingredient2709, 200, g, 118.1, 2.99
ingredient2710, 400, g, 43.3, 1.59
ingredient2711, 10, pcs, 71.7, 8.59
ingredient2712, 450, g, 218.4, 15.39
ingredient2713, 9, pcs, 138.4, 3.99
ingredient2714, 400, g, 282.5, 5.49
ingredient2715, 450, g, 771.9, 16.69
ingredient2716, 100, g, 473.1, 18.89
ingredient2717, 300, ml, 139.6, 8.39
ingredient2718, 500, g, 470.1, 12.99
ingredient2719, 5, pcs, 157.3, 0.79
ingredient2720, 1100, ml, 605.5, 8.59
ingredient2721, 100, ml, 341.2, 13.19
ingredient2722, 500, g, 760.6, 11.19
ingredient2723, 100, ml, 671.4, 6.19
ingredient2724, 100, ml, 688.5, 12.19
ingredient2725, 350, g, 265.6, 3.59
ingredient2726, 250, g, 130.9, 13.59
ingredient2727, 250, g, 270.8, 3.79
ingredient2728, 500, ml, 414.1, 13.59
ingredient2729, 8, pcs, 91.4, 10.49
ingredient2730, 900, ml, 190.1, 11.19
ingredient2731, 7, pcs, 94.5, 10.99
ingredient2732, 500, g, 29.6, 14.09
ingredient2733, 1000, ml, 576.7, 19.29
ingredient2734, 550, g, 395.7, 15.59
ingredient2735, 900, ml, 558.3, 10.39
ingredient2736, 900, ml, 638.7, 19.69
ingredient2737, 400, ml, 726.5, 16.49
ingredient2738, 1100, ml, 257.1, 15.59
ingredient2739, 600, ml, 645.1, 11.79
ingredient2740, 1100, ml, 666.3, 10.59
ingredient2741, 7, pcs, 147.4, 16.19
ingredient2742, 200, ml, 769.9, 7.09
ingredient2743, 900, ml, 412.1, 9.49
ingredient2744, 500, g, 195.8, 1.69
ingredient2745, 100, g, 81.1, 0.89
ingredient2746, 500, g, 606.4, 14.89
ingredient2747, 800, ml, 284.1, 15.49
ingredient2748, 500, g, 518.3, 17.49
ingredient2749, 7, pcs, 85.6, 11.39
ingredient2750, 1100, ml, 733.6, 10.09
ingredient2751, 450, g, 529.4, 8.49
ingredient2752, 500, g, 206.7, 15.99
ingredient2753, 9, pcs, 40.9, 2.19
ingredient2754, 550, g, 254.7, 13.79
ingredient2755, 200, ml, 568.0, 9.99
ingredient2756, 500, g, 706.9, 13.69
ingredient2757, 250, g, 148.4, 4.59
ingredient2758, 700, ml, 654.7, 13.79
ingredient2759, 800, ml, 139.9, 17.99
ingredient2760, 100, g, 726.8, 12.99
ingredient2761, 500, ml, 729.3, 7.89
ingredient2762, 100, g, 330.6, 5.29
ingredient2763, 500, ml, 733.2, 7.29
ingredient2764, 550, g, 396.7, 4.09
ingredient2765, 300, ml, 389.5, 9.29
ingredient2766, 300, ml, 188.3, 16.59
ingredient2767, 11, pcs, 125.6, 18.19
ingredient2768, 200, ml, 623.7, 15.79
ingredient2769, 500, g, 623.4, 10.09
ingredient2770, 900, ml, 415.0, 9.69
ingredient2771, 150, g, 38.6, 14.59
ingredient2772, 400, ml, 478.1, 11.39
ingredient2773, 300, g, 506.2, 9.59
ingredient2774, 250, g, 260.2, 4.49
ingredient2775, 400, ml, 531.2, 19.89
ingredient2776, 800, ml, 785.5, 18.49
ingredient2777, 4, pcs, 101.6, 16.39
ingredient2778, 250, g, 340.4, 13.49
ingredient2779, 150, g, 662.2, 5.39
ingredient2780, 450, g, 325.4, 7.19
ingredient2781, 400, g, 297.6, 17.39
ingredient2782, 300, g, 680.5, 2.99
ingredient2783, 1100, ml, 38.7, 5.09
ingredient2784, 200, ml, 797.6, 13.39
ingredient2785, 450, g, 593.3, 17.79
ingredient2786, 200, ml, 692.2, 19.99
ingredient2787, 100, g, 155.8, 14.49
ingredient2788, 700, ml, 101.1, 16.79
ingredient2789, 6, pcs, 122.8, 1.99
ingredient2790, 900, ml, 90.0, 1.09
ingredient2791, 3, pcs, 21.4, 8.79
ingredient2792, 1100, ml, 733.2, 7.89
ingredient2793, 400, ml, 690.1, 4.09
ingredient2794, 500, ml, 258.3, 10.59
ingredient2795, 1100, ml, 659.1, 18.39
ingredient2796, 1000, ml, 778.9, 1.79
ingredient2797, 1, pcs, 69.6, 9.29
ingredient2798, 450, g, 442.7, 16.79
ingredient2799, 50, g, 745.9, 7.29
ingredient2800, 400, g, 200.4, 6.89
ingredient2801, 4, pcs, 91.0, 15.19
ingredient2802, 200, g, 639.2, 13.79
ingredient2803, 7, pcs, 136.4, 2.99
ingredient2804, 900, ml, 28.0, 16.09
ingredient2805, 200, ml, 43.9, 8.99
ingredient2806, 800, ml, 264.2, 3.49
ingredient2807, 1000, ml, 32.6, 9.39
ingredient2808, 100, g, 380.2, 9.59
ingredient2809, 9, pcs, 129.2, 3.99
ingredient2810, 500, g, 523.4, 1.49
ingredient2811, 400, g, 428.7, 8.49
ingredient2812, 100, g, 110.2, 13.69
ingredient2813, 800, ml, 152.0, 12.29
ingredient2814, 450, g, 562.2, 1.49
ingredient2815, 300, g, 163.6, 14.69
ingredient2816, 150, g, 22.1, 1.09
ingredient2817, 900, ml, 132.4, 1.39
ingredient2818, 200, g, 721.6, 5.59
ingredient2819, 2, pcs, 134.9, 19.19
ingredient2820, 100, g, 211.3, 8.59
ingredient2821, 300, ml, 410.5, 9.09
ingredient2822, 1000, ml, 281.6, 5.29
ingredient2823, 200, g, 69.2, 8.99
ingredient2824, 500, ml, 43.7, 10.29
ingredient2825, 350, g, 559.4, 4.79
ingredient2826, 900, ml, 163.6, 9.39
ingredient2827, 400, ml, 627.0, 12.49
ingredient2828, 450, g, 757.6, 6.39
ingredient2829, 800, ml, 259.1, 4.09
ingredient2830, 350, g, 349.1, 13.29
ingredient2831, 300, ml, 360.6, 19.59
ingredient2832, 550, g, 395.1, 6.69
ingredient2833, 11, pcs, 61.1, 9.59
ingredient2834, 500, ml, 176.6, 11.19
ingredient2835, 800, ml, 318.3, 11.79
ingredient2836, 250, g, 577.6, 8.99
ingredient2837, 2, pcs, 59.4, 0.99
ingredient2838, 1100, ml, 103.4, 8.49
ingredient2839, 550, g, 434.6, 11.99
ingredient2840, 900, ml, 161.3, 2.59
ingredient2841, 400, ml, 501.9, 4.79
ingredient2842, 600, ml, 350.3, 13.09
ingredient2843, 7, pcs, 115.3, 15.39
ingredient2844, 450, g, 390.5, 14.09
ingredient2845, 450, g, 263.9, 14.69
ingredient2846, 800, ml, 61.5, 15.89
ingredient2847, 400, g, 687.4, 13.89
ingredient2848, 250, g, 735.7, 18.69
ingredient2849, 1100, ml, 186.6, 17.29
ingredient2850, 200, ml, 179.9, 16.19
ingredient2851, 2, pcs, 35.9, 11.79
ingredient2852, 300, g, 231.9, 16.59
ingredient2853, 1000, ml, 396.9, 10.79
ingredient2854, 150, g, 750.1, 6.29
ingredient2855, 1100, ml, 440.6, 15.69
ingredient2856, 500, ml, 239.5, 15.59
ingredient2857, 5, pcs, 46.3, 8.09
ingredient2858, 350, g, 134.3, 16.59
ingredient2859, 250, g, 298.3, 18.79
ingredient2860, 100, g, 545.8, 9.09
ingredient2861, 2, pcs, 149.3, 4.49
ingredient2862, 500, ml, 797.6, 17.69
ingredient2863, 300, g, 146.5, 11.19
ingredient2864, 50, g, 741.2, 6.09
ingredient2865, 50, g, 214.0, 14.89
ingredient2866, 450, g, 392.4, 18.19
ingredient2867, 300, g, 186.9, 3.19
ingredient2868, 200, ml, 699.5, 0.79
ingredient2869, 400, ml, 436.4, 2.99
ingredient2870, 900, ml, 520.7, 13.99
ingredient2871, 900, ml, 624.7, 15.39
ingredient2872, 50, g, 354.8, 6.99
ingredient2873, 100, ml, 500.7, 15.59
ingredient2874, 150, g, 326.1, 13.39
ingredient2875, 900, ml, 625.4, 15.49
ingredient2876, 700, ml, 571.6, 16.39
ingredient2877, 450, g, 566.6, 3.49
ingredient2878, 400, ml, 472.1, 7.49
ingredient2879, 1, pcs, 71.2, 9.89
ingredient2880, 100, ml, 238.0, 0.79
ingredient2881, 150, g, 718.6, 1.59
ingredient2882, 100, g, 578.5, 12.19
ingredient2883, 600, ml, 82.0, 7.59
ingredient2884, 700, ml, 112.9, 14.59
ingredient2885, 550, g, 42.0, 18.49
ingredient2886, 200, ml, 96.3, 11.39
ingredient2887, 1, pcs, 51.0, 19.59
ingredient2888, 350, g, 669.4, 15.19
ingredient2889, 150, g, 654.9, 7.69
ingredient2890, 500, g, 442.0, 3.39
ingredient2891, 550, g, 734.0, 13.29
ingredient2892, 550, g, 636.8, 16.39
ingredient2893, 400, ml, 598.3, 12.69
ingredient2894, 300, ml, 666.1, 11.69
ingredient2895, 200, g, 689.6, 16.79
ingredient2896, 300, g, 43.8, 19.29
ingredient2897, 1, pcs, 61.8, 4.39
ingredient2898, 200, ml, 426.5, 18.69
ingredient2899, 900, ml, 563.1, 9.89
ingredient2900, 500, g, 788.3, 18.19
ingredient2901, 50, g, 509.1, 9.19
ingredient2902, 150, g, 142.4, 7.39
ingredient2903, 7, pcs, 145.8, 7.59
ingredient2904, 1000, ml, 146.9, 9.19
ingredient2905, 400, g, 152.7, 0.79
ingredient2906, 400, g, 418.4, 12.19
ingredient2907, 500, ml, 745.9, 10.69
ingredient2908, 200, g, 280.2, 12.19
ingredient2909, 3, pcs, 84.4, 10.59
ingredient2910, 350, g, 796.3, 17.99
ingredient2911, 900, ml, 210.9, 16.39
ingredient2912, 350, g, 100.3, 1.59
ingredient2913, 1000, ml, 48.5, 6.79
ingredient2914, 100, ml, 338.5, 11.89
ingredient2915, 150, g, 258.2, 1.49
ingredient2916, 1000, ml, 91.1, 15.09
ingredient2917, 9, pcs, 120.1, 13.69
ingredient2918, 300, g, 289.1, 1.69
ingredient2919, 800, ml, 71.0, 17.79
ingredient2920, 50, g, 87.5, 14.29
ingredient2921, 400, ml, 378.2, 8.69
ingredient2922, 600, ml, 133.0, 15.59
ingredient2923, 250, g, 579.2, 4.19
ingredient2924, 500, g, 631.9, 14.89
ingredient2925, 1000, ml, 196.5, 4.89
ingredient2926, 700, ml, 122.1, 14.49
ingredient2927, 1, pcs, 141.1, 5.39
ingredient2928, 400, g, 431.6, 5.29
ingredient2929, 50, g, 792.0, 2.29
ingredient2930, 100, ml, 392.8, 9.99
ingredient2931, 700, ml, 24.1, 11.39
ingredient2932, 500, ml, 362.2, 7.39
ingredient2933, 500, g, 739.7, 12.79
ingredient2934, 400, ml, 312.9, 17.89
ingredient2935, 150, g, 335.4, 2.99
ingredient2936, 450, g, 608.1, 18.39
ingredient2937, 250, g, 270.1, 7.39
ingredient2938, 150, g, 304.5, 0.59
ingredient2939, 1, pcs, 32.1, 11.49
ingredient2940, 1100, ml, 560.5, 10.89
ingredient2941, 450, g, 738.0, 19.89
ingredient2942, 400, ml, 571.9, 18.39
ingredient2943, 1000, ml, 152.1, 12.59
ingredient2944, 100, g, 522.6, 6.99
ingredient2945, 100, ml, 740.0, 3.79
ingredient2946, 400, ml, 609.3, 13.49
ingredient2947, 150, g, 590.0, 2.39
ingredient2948, 900, ml, 430.7, 15.69
ingredient2949, 1000, ml, 649.1, 2.29
ingredient2950, 300, ml, 252.7, 14.19
ingredient2951, 100, ml, 172.8, 2.59
ingredient2952, 500, g, 18.7, 1.29
ingredient2953, 5, pcs, 151.4, 9.69
ingredient2954, 1000, ml, 798.2, 3.79
ingredient2955, 400, g, 566.5, 11.19
ingredient2956, 1000, ml, 474.5, 15.39
ingredient2957, 10, pcs, 62.8, 10.89
ingredient2958, 400, ml, 523.0, 15.49
ingredient2959, 450, g, 796.4, 12.49
ingredient2960, 450, g, 358.2, 16.49
ingredient2961, 350, g, 726.0, 15.89
ingredient2962, 400, ml, 37.9, 18.29
ingredient2963, 11, pcs, 63.3, 13.49
ingredient2964, 300, g, 254.9, 8.59
ingredient2965, 700, ml, 417.4, 12.69
ingredient2966, 500, g, 698.4, 16.19
ingredient2967, 150, g, 519.1, 15.19
ingredient2968, 300, g, 220.4, 14.59
ingredient2969, 3, pcs, 128.4, 9.59
ingredient2970, 300, ml, 418.6, 13.99
ingredient2971, 2, pcs, 93.5, 13.79
ingredient2972, 200, ml, 507.2, 5.39
ingredient2973, 50, g, 344.1, 2.79
ingredient2974, 100, g, 105.0, 14.99
ingredient2975, 500, ml, 757.9, 16.89
ingredient2976, 400, ml, 711.1, 3.69
ingredient2977, 500, g, 215.8, 4.29
ingredient2978, 100, g, 280.7, 19.89
ingredient2979, 1100, ml, 22.8, 11.29
ingredient2980, 200, g, 426.4, 2.39
ingredient2981, 150, g, 536.8, 2.89
ingredient2982, 200, g, 645.7, 1.09
ingredient2983, 1100, ml, 43.6, 18.99
ingredient2984, 200, g, 642.5, 15.89
ingredient2985, 200, ml, 703.4, 2.49
ingredient2986, 1100, ml, 238.7, 7.69
ingredient2987, 300, ml, 562.5, 6.99
ingredient2988, 800, ml, 265.7, 6.89
ingredient2989, 1100, ml, 751.3, 15.79
ingredient2990, 600, ml, 726.9, 6.99
ingredient2991, 1100, ml, 340.4, 19.69
ingredient2992, 900, ml, 724.4, 11.29
ingredient2993, 450, g, 169.4, 8.39
ingredient2994, 450, g, 402.4, 16.29
ingredient2995, 200, g, 130.9, 8.89
ingredient2996, 1100, ml, 557.3, 2.09
ingredient2997, 100, ml, 668.8, 15.39
ingredient2998, 700, ml, 494.8, 15.29
ingredient2999, 8, pcs, 121.9, 2.19
ingredient3000, 400, g, 396.6, 6.19
ingredient3001, 2, pcs, 56.3, 19.29
ingredient3002, 200, ml, 534.2, 7.79
ingredient3003, 50, g, 49.4, 9.99
ingredient3004, 400, g, 360.2, 19.79
ingredient3005, 400, g, 82.9, 7.19
ingredient3006, 600, ml, 139.7, 13.99
ingredient3007, 250, g, 733.8, 2.89
ingredient3008, 900, ml, 589.3, 17.49
ingredient3009, 450, g, 437.2, 11.39
ingredient3010, 100, ml, 716.8, 17.69
ingredient3011, 2, pcs, 86.8, 3.19
ingredient3012, 50, g, 198.1, 18.09
ingredient3013, 150, g, 782.2, 1.19
ingredient3014, 600, ml, 87.7, 6.49
ingredient3015, 450, g, 414.6, 19.79
ingredient3016, 200, ml, 643.9, 15.19
ingredient3017, 400, ml, 409.1, 17.19
ingredient3018, 350, g, 779.5, 11.79
ingredient3019, 1, pcs, 47.3, 11.29
ingredient3020, 500, g, 650.7, 10.49
ingredient3021, 200, ml, 693.8, 3.19
ingredient3022, 100, ml, 163.6, 18.39
ingredient3023, 6, pcs, 158.1, 13.89
ingredient3024, 100, g, 597.0, 18.09
ingredient3025, 800, ml, 691.4, 16.09
ingredient3026, 100, ml, 205.7, 13.19
ingredient3027, 600, ml, 662.0, 10.39
ingredient3028, 450, g, 734.9, 4.89
ingredient3029, 1000, ml, 298.5, 16.19
ingredient3030, 500, ml, 706.3, 13.29
ingredient3031, 400, ml, 149.4, 14.49
ingredient3032, 1100, ml, 509.7, 11.29
ingredient3033, 300, ml, 236.3, 5.19
ingredient3034, 300, g, 687.0, 0.69
ingredient3035, 200, g, 143.7, 14.49
ingredient3036, 50, g, 525.4, 2.89
ingredient3037, 6, pcs, 94.4, 9.79
ingredient3038, 200, g, 159.7, 17.29
ingredient3039, 300, ml, 779.5, 11.49
ingredient3040, 250, g, 465.7, 8.09
ingredient3041, 10, pcs, 107.0, 0.79
ingredient3042, 350, g, 755.8, 6.49
ingredient3043, 250, g, 482.9, 3.49
ingredient3044, 1100, ml, 171.0, 17.29
ingredient3045, 300, g, 775.1, 15.59
ingredient3046, 500, ml, 396.2, 1.99
ingredient3047, 500, ml, 307.3, 18.99
ingredient3048, 500, ml, 606.0, 5.59
ingredient3049, 1, pcs, 35.0, 6.89
ingredient3050, 400, g, 286.7, 9.99
ingredient3051, 150, g, 387.6, 15.89
ingredient3052, 400, ml, 489.4, 7.89
ingredient3053, 550, g, 724.2, 13.09
ingredient3054, 400, ml, 607.5, 12.49
ingredient3055, 200, ml, 402.6, 8.69
ingredient3056, 200, g, 37.1, 4.39
ingredient3057, 100, g, 81.0, 17.49
ingredient3058, 100, g, 319.8, 3.19
ingredient3059, 900, ml, 305.2, 2.09
ingredient3060, 50, g, 536.9, 7.39
ingredient3061, 8, pcs, 72.1, 15.49
ingredient3062, 900, ml, 679.2, 7.39
ingredient3063, 450, g, 552.7, 8.69
ingredient3064, 300, ml, 201.9, 16.49
ingredient3065, 600, ml, 601.8, 17.89
ingredient3066, 250, g, 10.9, 13.99
ingredient3067, 1, pcs, 113.7, 13.99
ingredient3068, 250, g, 96.5, 16.89
ingredient3069, 100, g, 391.0, 19.89
ingredient3070, 500, ml, 652.5, 14.19
ingredient3071, 250, g, 496.1, 7.29
ingredient3072, 800, ml, 95.9, 13.79
ingredient3073, 1100, ml, 623.7, 19.99
ingredient3074, 700, ml, 327.8, 16.69
ingredient3075, 200, g, 702.6, 6.69
ingredient3076, 500, ml, 102.8, 6.29
ingredient3077, 100, ml, 333.0, 13.89
ingredient3078, 600, ml, 681.5, 9.49
ingredient3079, 6, pcs, 81.8, 8.79
ingredient3080, 700, ml, 475.9, 4.89
ingredient3081, 700, ml, 683.3, 15.09
ingredient3082, 500, ml, 415.9, 13.99
ingredient3083, 5, pcs, 60.5, 6.69
ingredient3084, 150, g, 526.7, 18.39
ingredient3085, 600, ml, 246.6, 6.89
ingredient3086, 150, g, 175.4, 8.39
ingredient3087, 550, g, 741.0, 11.09
ingredient3088, 300, g, 284.5, 19.09
ingredient3089, 10, pcs, 33.2, 19.39
ingredient3090, 250, g, 373.6, 14.39
ingredient3091, 400, ml, 721.4, 17.39
ingredient3092, 900, ml, 296.2, 2.39
ingredient3093, 800, ml, 155.1, 5.09
ingredient3094, 800, ml, 633.7, 10.99
ingredient3095, 300, ml, 500.3, 2.79
ingredient3096, 500, ml, 249.2, 6.69
ingredient3097, 350, g, 604.7, 17.29
ingredient3098, 550, g, 216.5, 17.49
ingredient3099, 300, ml, 273.5, 1.19
ingredient3100, 100, g, 636.8, 12.89
ingredient3101, 250, g, 143.6, 11.09
ingredient3102, 300, g, 379.8, 5.49
ingredient3103, 400, g, 799.1, 19.79
ingredient3104, 300, g, 204.9, 10.69
ingredient3105, 1100, ml, 649.8, 10.29
ingredient3106, 450, g, 363.7, 12.59
ingredient3107, 200, g, 217.0, 1.89
ingredient3108, 1100, ml, 686.2, 4.59
ingredient3109, 3, pcs, 84.0, 10.69
ingredient3110, 400, g, 238.0, 2.39
ingredient3111, 500, g, 242.1, 10.69
ingredient3112, 300, ml, 228.6, 11.99
ingredient3113, 150, g, 383.8, 9.79
ingredient3114, 500, ml, 741.3, 0.79
ingredient3115, 1000, ml, 308.7, 7.89
ingredient3116, 550, g, 325.9, 4.89
ingredient3117, 900, ml, 234.0, 9.19
ingredient3118, 400, ml, 337.8, 17.39
ingredient3119, 6, pcs, 134.7, 10.09
ingredient3120, 400, g, 65.8, 14.69
ingredient3121, 4, pcs, 138.1, 12.69
ingredient3122, 150, g, 361.5, 12.39
ingredient3123, 350, g, 717.7, 8.99
ingredient3124, 200, ml, 268.2, 4.09
ingredient3125, 200, ml, 14.4, 1.79
ingredient3126, 300, ml, 36.8, 13.59
ingredient3127, 550, g, 607.8, 8.39
ingredient3128, 150, g, 666.8, 1.19
ingredient3129, 900, ml, 137.9, 6.89
ingredient3130, 350, g, 687.2, 10.99
ingredient3131, 300, g, 37.1, 5.69
ingredient3132, 1000, ml, 431.9, 7.29
ingredient3133, 1000, ml, 716.7, 1.79
ingredient3134, 300, g, 146.5, 6.49
ingredient3135, 100, ml, 136.5, 1.29
ingredient3136, 300, ml, 100.7, 11.59
ingredient3137, 11, pcs, 50.3, 10.29
ingredient3138, 400, g, 551.1, 5.09
ingredient3139, 400, g, 450.1, 17.19
ingredient3140, 450, g, 522.0, 15.09
ingredient3141, 100, g, 16.4, 5.29
ingredient3142, 900, ml, 127.5, 7.29
ingredient3143, 200, g, 656.1, 7.59
ingredient3144, 550, g, 246.4, 6.39
ingredient3145, 500, ml, 184.7, 17.19
ingredient3146, 100, g, 477.2, 17.69
ingredient3147, 400, g, 383.6, 18.59
ingredient3148, 50, g, 591.8, 14.79
ingredient3149, 400, ml, 191.2, 13.89
ingredient3150, 100, g, 397.8, 8.09
ingredient3151, 350, g, 475.3, 11.39
ingredient3152, 700, ml, 305.4, 8.89
ingredient3153, 100, ml, 233.4, 16.29
ingredient3154, 500, g, 492.4, 18.79
ingredient3155, 350, g, 500.0, 17.89
ingredient3156, 450, g, 160.2, 12.69
ingredient3157, 550, g, 179.8, 15.09
ingredient3158, 200, ml, 695.7, 19.69
ingredient3159, 300, g, 775.1, 8.69
ingredient3160, 450, g, 239.2, 15.99
ingredient3161, 500, g, 715.9, 12.09
ingredient3162, 600, ml, 679.5, 13.39
ingredient3163, 4, pcs, 149.9, 5.29
ingredient3164, 1100, ml, 730.7, 9.49
ingredient3165, 100, ml, 142.3, 2.39
ingredient3166, 500, g, 196.2, 16.19
ingredient3167, 11, pcs, 93.2, 1.79
ingredient3168, 350, g, 60.1, 5.99
ingredient3169, 2, pcs, 83.3, 14.89
ingredient3170, 500, ml, 673.3, 8.29
ingredient3171, 1000, ml, 39.1, 13.99
ingredient3172, 600, ml, 139.4, 1.49
ingredient3173, 600, ml, 35.0, 15.29
